date,department,total_beds,occupied_beds,occupancy_rate,admissions,discharges,avg_los,cost_per_day,alert,year_month
2024-09-24,ER,40,36,89.7,4,4,0.9,807,OK,2024-09
2024-09-24,Med-Surg,80,61,75.7,12,8,3.9,1851,OK,2024-09
2024-09-24,Surgery,30,22,73.4,5,2,4.2,2649,OK,2024-09
2024-09-24,Peds,25,15,60.7,3,3,2.2,2450,OK,2024-09
2024-09-25,ICU,20,18,87.7,2,2,7.2,4138,OK,2024-09
2024-09-25,ER,40,35,86.9,6,4,0.1,717,OK,2024-09
2024-09-25,Med-Surg,80,67,83.3,10,11,4.5,1671,OK,2024-09
2024-09-25,Surgery,30,22,72.1,3,3,6.0,2704,OK,2024-09
2024-09-25,Peds,25,16,62.6,3,3,3.4,2476,OK,2024-09
2024-09-26,ICU,20,19,97.1,2,2,5.7,4011,CRITICAL,2024-09
2024-09-26,ER,40,35,87.8,4,6,1.5,799,OK,2024-09
2024-09-26,Med-Surg,80,68,84.7,12,8,3.1,1756,OK,2024-09
2024-09-26,Surgery,30,21,70.6,4,3,3.8,2605,OK,2024-09
2024-09-26,Peds,25,15,58.8,3,3,3.0,2291,OK,2024-09
2024-09-27,ICU,20,18,88.6,2,2,5.9,4380,OK,2024-09
2024-09-27,ER,40,34,85.1,4,4,1.0,702,OK,2024-09
2024-09-27,Med-Surg,80,65,81.1,12,9,4.7,2134,OK,2024-09
2024-09-27,Surgery,30,22,74.2,4,4,3.2,2344,OK,2024-09
2024-09-27,Peds,25,15,59.9,4,2,2.5,1891,OK,2024-09
2024-09-28,ICU,20,16,82.3,2,2,6.5,3924,OK,2024-09
2024-09-28,ER,40,30,74.7,5,4,1.1,770,OK,2024-09
2024-09-28,Med-Surg,80,55,68.4,8,7,3.8,1840,OK,2024-09
2024-09-28,Surgery,30,19,64.3,2,3,3.5,2370,OK,2024-09
2024-09-28,Peds,25,13,53.9,2,3,3.5,2336,OK,2024-09
2024-09-29,ICU,20,16,79.8,2,2,6.1,4078,OK,2024-09
2024-09-29,ER,40,30,73.9,4,4,0.8,933,OK,2024-09
2024-09-29,Med-Surg,80,58,72.7,7,8,3.7,1556,OK,2024-09
2024-09-29,Surgery,30,19,62.5,4,3,4.6,2610,OK,2024-09
2024-09-29,Peds,25,13,53.0,3,3,2.4,2472,OK,2024-09
2024-09-30,ICU,20,19,92.7,2,2,6.8,4303,WARNING,2024-09
2024-09-30,ER,40,35,88.6,4,5,1.0,666,OK,2024-09
2024-09-30,Med-Surg,80,61,76.6,10,7,4.2,1711,OK,2024-09
2024-09-30,Surgery,30,22,74.6,3,4,3.5,2700,OK,2024-09
2024-09-30,Peds,25,16,64.8,3,3,4.3,2113,OK,2024-09
2024-10-01,ICU,20,18,92.2,3,2,5.3,4426,WARNING,2024-10
2024-10-01,ER,40,33,81.8,4,5,0.3,661,OK,2024-10
2024-10-01,Med-Surg,80,66,82.1,8,7,4.2,1763,OK,2024-10
2024-10-01,Surgery,30,21,69.3,4,4,3.6,2442,OK,2024-10
2024-10-01,Peds,25,15,61.9,4,3,3.2,2213,OK,2024-10
2024-10-02,ICU,20,19,94.4,2,2,6.0,4269,WARNING,2024-10
2024-10-02,ER,40,37,91.7,4,5,0.3,822,WARNING,2024-10
2024-10-02,Med-Surg,80,67,83.6,11,7,3.8,2051,OK,2024-10
2024-10-02,Surgery,30,22,72.3,3,3,4.2,2699,OK,2024-10
2024-10-02,Peds,25,15,61.0,4,3,2.8,1937,OK,2024-10
2024-10-03,ICU,20,18,89.3,3,2,7.0,4493,OK,2024-10
2024-10-03,ER,40,35,88.7,4,4,1.1,687,OK,2024-10
2024-10-03,Med-Surg,80,66,82.7,10,9,3.7,1781,OK,2024-10
2024-10-03,Surgery,30,22,72.4,4,3,3.7,2509,OK,2024-10
2024-10-03,Peds,25,16,62.2,3,2,3.2,1796,OK,2024-10
2024-10-04,ICU,20,19,95.5,2,2,6.0,4276,CRITICAL,2024-10
2024-10-04,ER,40,34,85.6,5,5,0.4,613,OK,2024-10
2024-10-04,Med-Surg,80,63,79.3,12,11,3.1,2018,OK,2024-10
2024-10-04,Surgery,30,22,72.5,4,3,2.9,2617,OK,2024-10
2024-10-04,Peds,25,15,59.3,2,2,3.2,2128,OK,2024-10
2024-10-05,ICU,20,17,82.9,2,2,6.2,4098,OK,2024-10
2024-10-05,ER,40,30,76.1,4,4,1.0,637,OK,2024-10
2024-10-05,Med-Surg,80,58,73.1,9,8,3.3,1439,OK,2024-10
2024-10-05,Surgery,30,19,63.6,4,3,4.6,2647,OK,2024-10
2024-10-05,Peds,25,13,52.2,3,3,2.3,2206,OK,2024-10
2024-10-06,ICU,20,16,80.2,2,2,6.0,4424,OK,2024-10
2024-10-06,ER,40,33,81.7,4,4,0.2,804,OK,2024-10
2024-10-06,Med-Surg,80,56,70.0,9,9,4.0,2107,OK,2024-10
2024-10-06,Surgery,30,20,66.3,4,3,3.5,2338,OK,2024-10
2024-10-06,Peds,25,14,55.2,2,3,2.4,2265,OK,2024-10
2024-10-07,ICU,20,18,92.0,3,3,6.9,4492,WARNING,2024-10
2024-10-07,ER,40,35,87.4,4,4,0.5,583,OK,2024-10
2024-10-07,Med-Surg,80,64,80.2,9,9,4.3,1739,OK,2024-10
2024-10-07,Surgery,30,21,69.6,4,3,3.7,2769,OK,2024-10
2024-10-07,Peds,25,15,60.5,4,3,2.6,1878,OK,2024-10
2024-10-08,ICU,20,18,91.9,3,2,6.7,4442,WARNING,2024-10
2024-10-08,ER,40,34,85.0,4,5,0.6,663,OK,2024-10
2024-10-08,Med-Surg,80,63,79.2,9,7,4.5,1704,OK,2024-10
2024-10-08,Surgery,30,20,66.0,4,3,4.6,2383,OK,2024-10
2024-10-08,Peds,25,15,59.0,3,2,2.5,2202,OK,2024-10
2024-10-09,ICU,20,18,89.1,2,3,6.5,4147,OK,2024-10
2024-10-09,ER,40,35,87.0,5,5,0.1,873,OK,2024-10
2024-10-09,Med-Surg,80,63,78.8,9,9,4.1,1947,OK,2024-10
2024-10-09,Surgery,30,22,73.1,3,3,3.6,2866,OK,2024-10
2024-10-09,Peds,25,15,59.4,3,3,2.6,2136,OK,2024-10
2024-10-10,ICU,20,19,95.9,3,2,7.6,4216,CRITICAL,2024-10
2024-10-10,ER,40,34,85.5,6,4,1.3,626,OK,2024-10
2024-10-10,Med-Surg,80,67,83.4,10,11,5.1,1573,OK,2024-10
2024-10-10,Surgery,30,22,74.8,3,3,3.4,2601,OK,2024-10
2024-10-10,Peds,25,15,61.1,3,3,3.2,2234,OK,2024-10
2024-10-11,ICU,20,19,95.0,3,2,5.9,4323,CRITICAL,2024-10
2024-10-11,ER,40,34,84.0,4,5,0.4,558,OK,2024-10
2024-10-11,Med-Surg,80,61,76.4,10,10,4.7,1822,OK,2024-10
2024-10-11,Surgery,30,23,76.3,4,3,2.5,2411,OK,2024-10
2024-10-11,Peds,25,16,62.6,4,2,3.1,2309,OK,2024-10
2024-10-12,ICU,20,16,81.0,1,2,6.6,4011,OK,2024-10
2024-10-12,ER,40,30,76.0,3,2,1.0,799,OK,2024-10
2024-10-12,Med-Surg,80,59,73.8,10,7,4.1,1913,OK,2024-10
2024-10-12,Surgery,30,20,65.2,3,3,3.7,2301,OK,2024-10
2024-10-12,Peds,25,13,53.6,3,2,2.2,2189,OK,2024-10
2024-10-13,ICU,20,16,80.0,2,2,7.0,4452,OK,2024-10
2024-10-13,ER,40,29,73.7,4,4,0.8,792,OK,2024-10
2024-10-13,Med-Surg,80,54,68.0,8,7,4.2,2141,OK,2024-10
2024-10-13,Surgery,30,19,62.1,3,3,4.3,2211,OK,2024-10
2024-10-13,Peds,25,14,56.0,3,2,2.1,2241,OK,2024-10
2024-10-14,ICU,20,18,91.5,2,2,6.0,4103,WARNING,2024-10
2024-10-14,ER,40,35,86.7,4,3,1.9,527,OK,2024-10
2024-10-14,Med-Surg,80,64,80.4,7,6,4.1,1835,OK,2024-10
2024-10-14,Surgery,30,22,74.7,4,3,3.3,2800,OK,2024-10
2024-10-14,Peds,25,16,62.7,2,3,3.0,2031,OK,2024-10
2024-10-15,ICU,20,19,94.1,3,2,6.1,4500,WARNING,2024-10
2024-10-15,ER,40,36,89.4,5,3,0.7,940,OK,2024-10
2024-10-15,Med-Surg,80,59,73.4,10,8,4.0,1619,OK,2024-10
2024-10-15,Surgery,30,22,71.7,4,3,4.3,2339,OK,2024-10
2024-10-15,Peds,25,16,62.4,3,3,2.9,2228,OK,2024-10
2024-10-16,ICU,20,17,84.9,2,2,5.2,4094,OK,2024-10
2024-10-16,ER,40,35,86.9,4,4,0.6,1002,OK,2024-10
2024-10-16,Med-Surg,80,62,77.7,9,8,2.9,1828,OK,2024-10
2024-10-16,Surgery,30,22,74.0,4,3,3.2,2504,OK,2024-10
2024-10-16,Peds,25,16,62.5,3,3,3.5,1952,OK,2024-10
2024-10-17,ICU,20,18,91.4,3,2,5.6,4066,WARNING,2024-10
2024-10-17,ER,40,34,84.6,5,4,0.6,653,OK,2024-10
2024-10-17,Med-Surg,80,60,74.9,10,9,4.4,1665,OK,2024-10
2024-10-17,Surgery,30,21,70.3,4,4,3.8,2585,OK,2024-10
2024-10-17,Peds,25,15,60.4,2,3,3.4,2242,OK,2024-10
2024-10-18,ICU,20,18,91.5,3,2,7.0,4398,WARNING,2024-10
2024-10-18,ER,40,35,87.2,4,5,0.6,942,OK,2024-10
2024-10-18,Med-Surg,80,67,83.2,9,12,3.2,1884,OK,2024-10
2024-10-18,Surgery,30,21,70.3,3,3,3.1,2468,OK,2024-10
2024-10-18,Peds,25,15,61.1,4,2,3.4,2120,OK,2024-10
2024-10-19,ICU,20,17,83.5,2,2,5.6,3942,OK,2024-10
2024-10-19,ER,40,31,77.7,5,4,0.8,495,OK,2024-10
2024-10-19,Med-Surg,80,57,70.8,9,6,4.0,1943,OK,2024-10
2024-10-19,Surgery,30,17,57.8,4,3,4.2,2417,OK,2024-10
2024-10-19,Peds,25,13,50.9,3,2,2.9,2318,OK,2024-10
2024-10-20,ICU,20,17,82.8,3,2,5.9,4162,OK,2024-10
2024-10-20,ER,40,31,77.5,5,3,0.5,1122,OK,2024-10
2024-10-20,Med-Surg,80,56,69.9,10,8,4.6,1638,OK,2024-10
2024-10-20,Surgery,30,19,61.8,3,2,3.7,2551,OK,2024-10
2024-10-20,Peds,25,14,56.6,3,3,3.5,1907,OK,2024-10
2024-10-21,ICU,20,18,91.5,3,2,6.8,4393,WARNING,2024-10
2024-10-21,ER,40,33,83.1,5,4,0.7,649,OK,2024-10
2024-10-21,Med-Surg,80,62,77.3,9,9,4.7,2163,OK,2024-10
2024-10-21,Surgery,30,23,75.0,4,3,3.6,2542,OK,2024-10
2024-10-21,Peds,25,15,59.8,3,3,3.2,2305,OK,2024-10
2024-10-22,ICU,20,18,89.5,3,2,5.7,4306,OK,2024-10
2024-10-22,ER,40,36,90.2,5,4,0.7,827,WARNING,2024-10
2024-10-22,Med-Surg,80,62,77.3,8,9,4.1,1802,OK,2024-10
2024-10-22,Surgery,30,22,73.5,3,4,3.7,2865,OK,2024-10
2024-10-22,Peds,25,15,61.1,4,3,2.8,1920,OK,2024-10
2024-10-23,ICU,20,18,88.0,2,2,6.4,4095,OK,2024-10
2024-10-23,ER,40,35,87.5,6,4,1.5,565,OK,2024-10
2024-10-23,Med-Surg,80,64,79.6,9,10,3.0,1511,OK,2024-10
2024-10-23,Surgery,30,22,71.8,4,3,3.1,2261,OK,2024-10
2024-10-23,Peds,25,16,64.1,3,2,3.6,2302,OK,2024-10
2024-10-24,ICU,20,19,95.5,2,2,6.3,4267,CRITICAL,2024-10
2024-10-24,ER,40,35,88.0,6,3,0.9,581,OK,2024-10
2024-10-24,Med-Surg,80,66,82.1,9,8,3.8,1511,OK,2024-10
2024-10-24,Surgery,30,22,72.1,3,4,4.1,2838,OK,2024-10
2024-10-24,Peds,25,15,61.7,3,3,2.6,1802,OK,2024-10
2024-10-25,ICU,20,19,92.6,2,3,6.9,4633,WARNING,2024-10
2024-10-25,ER,40,35,87.2,5,4,0.9,557,OK,2024-10
2024-10-25,Med-Surg,80,59,73.9,8,7,4.8,2163,OK,2024-10
2024-10-25,Surgery,30,21,69.0,4,4,3.0,2422,OK,2024-10
2024-10-25,Peds,25,15,59.9,3,2,2.9,1963,OK,2024-10
2024-10-26,ICU,20,16,82.1,2,2,6.1,4607,OK,2024-10
2024-10-26,ER,40,30,75.6,4,4,0.4,517,OK,2024-10
2024-10-26,Med-Surg,80,60,75.1,8,7,4.2,2146,OK,2024-10
2024-10-26,Surgery,30,18,60.2,3,4,3.9,2253,OK,2024-10
2024-10-26,Peds,25,13,52.7,3,3,2.7,2265,OK,2024-10
2024-10-27,ICU,20,15,77.5,2,2,6.9,4214,OK,2024-10
2024-10-27,ER,40,31,77.2,4,5,0.2,938,OK,2024-10
2024-10-27,Med-Surg,80,55,68.6,11,7,3.7,1910,OK,2024-10
2024-10-27,Surgery,30,19,63.5,3,3,3.3,2823,OK,2024-10
2024-10-27,Peds,25,14,55.1,3,2,3.1,2139,OK,2024-10
2024-10-28,ICU,20,19,95.1,3,2,5.4,4556,CRITICAL,2024-10
2024-10-28,ER,40,35,88.5,4,5,0.3,1011,OK,2024-10
2024-10-28,Med-Surg,80,61,76.5,9,9,4.6,1821,OK,2024-10
2024-10-28,Surgery,30,22,73.4,4,3,3.8,2462,OK,2024-10
2024-10-28,Peds,25,14,57.9,3,3,2.8,2069,OK,2024-10
2024-10-29,ICU,20,18,91.1,2,2,6.0,4201,WARNING,2024-10
2024-10-29,ER,40,35,88.0,5,4,0.2,1319,OK,2024-10
2024-10-29,Med-Surg,80,62,77.3,9,9,4.3,1904,OK,2024-10
2024-10-29,Surgery,30,21,71.0,4,3,3.6,2549,OK,2024-10
2024-10-29,Peds,25,16,62.9,3,3,3.4,2292,OK,2024-10
2024-10-30,ICU,20,19,96.4,2,2,6.5,4023,CRITICAL,2024-10
2024-10-30,ER,40,35,87.7,6,4,0.7,974,OK,2024-10
2024-10-30,Med-Surg,80,62,77.4,9,9,3.7,1624,OK,2024-10
2024-10-30,Surgery,30,22,71.7,4,4,3.4,2630,OK,2024-10
2024-10-30,Peds,25,15,59.5,2,3,3.5,2231,OK,2024-10
2024-10-31,ICU,20,18,92.0,2,2,6.3,3986,WARNING,2024-10
2024-10-31,ER,40,34,86.1,5,4,0.1,882,OK,2024-10
2024-10-31,Med-Surg,80,64,80.0,9,8,4.9,1632,OK,2024-10
2024-10-31,Surgery,30,22,72.5,3,3,4.0,2226,OK,2024-10
2024-10-31,Peds,25,15,61.0,4,3,2.8,2108,OK,2024-10
2024-11-01,ICU,20,20,98.1,3,2,5.9,4391,CRITICAL,2024-11
2024-11-01,ER,40,34,84.4,6,5,0.8,749,OK,2024-11
2024-11-01,Med-Surg,80,63,78.5,12,8,3.9,1784,OK,2024-11
2024-11-01,Surgery,30,22,72.4,3,3,3.5,2669,OK,2024-11
2024-11-01,Peds,25,15,59.4,2,2,2.2,2372,OK,2024-11
2024-11-02,ICU,20,16,81.0,2,2,6.2,4185,OK,2024-11
2024-11-02,ER,40,32,79.0,4,5,0.8,676,OK,2024-11
2024-11-02,Med-Surg,80,55,69.4,8,9,3.9,1640,OK,2024-11
2024-11-02,Surgery,30,19,64.0,3,3,4.7,2683,OK,2024-11
2024-11-02,Peds,25,13,53.7,2,2,3.3,1866,OK,2024-11
2024-11-03,ICU,20,17,86.2,2,2,5.9,4299,OK,2024-11
2024-11-03,ER,40,30,73.9,6,5,1.0,522,OK,2024-11
2024-11-03,Med-Surg,80,57,70.8,10,8,3.6,1670,OK,2024-11
2024-11-03,Surgery,30,19,62.5,3,4,2.8,2631,OK,2024-11
2024-11-03,Peds,25,13,51.6,2,2,2.6,2402,OK,2024-11
2024-11-04,ICU,20,19,92.7,2,3,6.8,4221,WARNING,2024-11
2024-11-04,ER,40,37,92.3,5,5,0.1,925,WARNING,2024-11
2024-11-04,Med-Surg,80,64,80.5,10,8,4.2,1637,OK,2024-11
2024-11-04,Surgery,30,20,67.4,4,3,3.9,2567,OK,2024-11
2024-11-04,Peds,25,15,61.6,3,3,3.1,2247,OK,2024-11
2024-11-05,ICU,20,19,96.8,2,2,5.7,4287,CRITICAL,2024-11
2024-11-05,ER,40,35,88.7,5,5,0.4,934,OK,2024-11
2024-11-05,Med-Surg,80,66,82.2,11,9,3.6,1678,OK,2024-11
2024-11-05,Surgery,30,22,73.3,5,3,4.0,2389,OK,2024-11
2024-11-05,Peds,25,15,59.2,3,2,3.6,1654,OK,2024-11
2024-11-06,ICU,20,18,91.3,2,2,6.9,4240,WARNING,2024-11
2024-11-06,ER,40,34,84.5,4,4,0.5,835,OK,2024-11
2024-11-06,Med-Surg,80,68,84.5,7,9,3.9,1989,OK,2024-11
2024-11-06,Surgery,30,22,72.8,4,3,3.3,2742,OK,2024-11
2024-11-06,Peds,25,16,62.5,3,3,3.1,2396,OK,2024-11
2024-11-07,ICU,20,19,93.0,2,2,6.2,4096,WARNING,2024-11
2024-11-07,ER,40,37,91.3,5,4,0.7,1396,WARNING,2024-11
2024-11-07,Med-Surg,80,62,77.3,8,7,4.0,1849,OK,2024-11
2024-11-07,Surgery,30,21,71.0,3,3,3.5,2562,OK,2024-11
2024-11-07,Peds,25,16,63.0,3,3,3.4,2157,OK,2024-11
2024-11-08,ICU,20,18,91.6,2,2,5.9,4346,WARNING,2024-11
2024-11-08,ER,40,35,87.9,5,4,1.2,715,OK,2024-11
2024-11-08,Med-Surg,80,62,77.4,9,12,3.9,1735,OK,2024-11
2024-11-08,Surgery,30,21,71.6,4,3,3.9,2715,OK,2024-11
2024-11-08,Peds,25,15,61.6,2,3,2.6,2111,OK,2024-11
2024-11-09,ICU,20,17,84.2,2,2,7.1,4375,OK,2024-11
2024-11-09,ER,40,31,77.9,5,4,0.5,967,OK,2024-11
2024-11-09,Med-Surg,80,54,67.0,9,6,3.9,1727,OK,2024-11
2024-11-09,Surgery,30,19,61.9,3,3,3.4,2609,OK,2024-11
2024-11-09,Peds,25,13,52.1,3,3,2.4,1838,OK,2024-11
2024-11-10,ICU,20,16,82.2,2,2,6.0,4231,OK,2024-11
2024-11-10,ER,40,31,76.7,4,2,0.0,631,OK,2024-11
2024-11-10,Med-Surg,80,57,70.7,9,8,4.2,1540,OK,2024-11
2024-11-10,Surgery,30,20,66.1,4,2,4.0,2381,OK,2024-11
2024-11-10,Peds,25,13,53.9,3,3,3.3,2159,OK,2024-11
2024-11-11,ICU,20,18,91.1,2,3,6.2,4023,WARNING,2024-11
2024-11-11,ER,40,33,82.8,5,5,0.2,1005,OK,2024-11
2024-11-11,Med-Surg,80,63,79.0,9,9,3.9,1847,OK,2024-11
2024-11-11,Surgery,30,22,74.5,3,4,3.9,2531,OK,2024-11
2024-11-11,Peds,25,16,62.6,3,3,3.3,1999,OK,2024-11
2024-11-12,ICU,20,19,92.8,2,2,6.0,4294,WARNING,2024-11
2024-11-12,ER,40,35,87.2,5,4,0.3,806,OK,2024-11
2024-11-12,Med-Surg,80,64,80.2,10,8,3.5,1925,OK,2024-11
2024-11-12,Surgery,30,21,71.4,4,3,3.8,2410,OK,2024-11
2024-11-12,Peds,25,15,59.2,3,3,3.0,2182,OK,2024-11
2024-11-13,ICU,20,18,90.4,2,3,5.9,4325,WARNING,2024-11
2024-11-13,ER,40,37,92.1,5,4,0.5,633,WARNING,2024-11
2024-11-13,Med-Surg,80,66,82.1,10,8,3.6,1536,OK,2024-11
2024-11-13,Surgery,30,22,74.1,4,3,3.4,2207,OK,2024-11
2024-11-13,Peds,25,16,62.8,3,3,2.7,2053,OK,2024-11
2024-11-14,ICU,20,19,94.0,3,2,6.1,4323,WARNING,2024-11
2024-11-14,ER,40,36,89.9,5,4,1.2,669,OK,2024-11
2024-11-14,Med-Surg,80,65,81.5,10,6,4.7,1248,OK,2024-11
2024-11-14,Surgery,30,20,67.7,4,4,3.5,2530,OK,2024-11
2024-11-14,Peds,25,14,56.4,3,3,2.9,2104,OK,2024-11
2024-11-15,ICU,20,19,93.4,2,2,7.3,4440,WARNING,2024-11
2024-11-15,ER,40,33,83.6,5,4,1.0,368,OK,2024-11
2024-11-15,Med-Surg,80,63,78.8,7,8,3.9,1816,OK,2024-11
2024-11-15,Surgery,30,21,70.7,3,4,4.0,2610,OK,2024-11
2024-11-15,Peds,25,15,60.7,3,3,3.2,1665,OK,2024-11
2024-11-16,ICU,20,16,81.9,2,2,6.1,3687,OK,2024-11
2024-11-16,ER,40,30,75.5,5,4,0.3,803,OK,2024-11
2024-11-16,Med-Surg,80,57,71.1,9,7,4.3,2135,OK,2024-11
2024-11-16,Surgery,30,20,65.3,4,3,4.6,2342,OK,2024-11
2024-11-16,Peds,25,14,54.2,3,2,2.9,2282,OK,2024-11
2024-11-17,ICU,20,16,79.2,3,2,7.2,4400,OK,2024-11
2024-11-17,ER,40,31,76.4,4,4,0.4,790,OK,2024-11
2024-11-17,Med-Surg,80,58,73.1,11,8,3.7,1691,OK,2024-11
2024-11-17,Surgery,30,19,63.0,3,2,4.8,2561,OK,2024-11
2024-11-17,Peds,25,13,52.3,3,2,2.4,1939,OK,2024-11
2024-11-18,ICU,20,19,96.6,2,1,6.8,4139,CRITICAL,2024-11
2024-11-18,ER,40,33,82.2,5,5,0.7,1160,OK,2024-11
2024-11-18,Med-Surg,80,62,78.0,10,8,3.3,1977,OK,2024-11
2024-11-18,Surgery,30,22,73.0,4,4,3.5,2299,OK,2024-11
2024-11-18,Peds,25,15,61.1,4,3,3.3,2106,OK,2024-11
2024-11-19,ICU,20,19,92.7,2,2,6.2,3933,WARNING,2024-11
2024-11-19,ER,40,35,86.7,6,5,0.0,786,OK,2024-11
2024-11-19,Med-Surg,80,62,78.0,10,10,4.4,2297,OK,2024-11
2024-11-19,Surgery,30,22,74.6,4,4,3.7,2274,OK,2024-11
2024-11-19,Peds,25,16,63.4,3,3,3.0,2348,OK,2024-11
2024-11-20,ICU,20,19,94.3,2,2,6.1,4423,WARNING,2024-11
2024-11-20,ER,40,36,89.7,6,4,0.1,1023,OK,2024-11
2024-11-20,Med-Surg,80,63,78.6,7,10,3.8,2158,OK,2024-11
2024-11-20,Surgery,30,22,72.6,4,3,4.6,2572,OK,2024-11
2024-11-20,Peds,25,15,60.3,3,3,2.4,2306,OK,2024-11
2024-11-21,ICU,20,17,87.0,2,2,6.4,4057,OK,2024-11
2024-11-21,ER,40,35,88.7,4,4,0.8,893,OK,2024-11
2024-11-21,Med-Surg,80,63,78.4,11,9,4.5,2106,OK,2024-11
2024-11-21,Surgery,30,22,74.4,4,3,4.2,2543,OK,2024-11
2024-11-21,Peds,25,15,58.8,3,3,3.2,2074,OK,2024-11
2024-11-22,ICU,20,18,89.9,3,2,6.9,4154,OK,2024-11
2024-11-22,ER,40,35,87.6,5,5,0.2,965,OK,2024-11
2024-11-22,Med-Surg,80,65,80.7,9,8,3.9,1540,OK,2024-11
2024-11-22,Surgery,30,23,75.7,4,4,3.7,2461,OK,2024-11
2024-11-22,Peds,25,16,62.4,4,3,2.3,2410,OK,2024-11
2024-11-23,ICU,20,15,76.6,2,2,5.4,4422,OK,2024-11
2024-11-23,ER,40,31,78.5,4,5,1.2,777,OK,2024-11
2024-11-23,Med-Surg,80,56,69.4,11,9,4.2,2073,OK,2024-11
2024-11-23,Surgery,30,19,63.9,3,3,4.3,2102,OK,2024-11
2024-11-23,Peds,25,13,53.2,3,2,3.7,2383,OK,2024-11
2024-11-24,ICU,20,16,80.8,2,2,7.5,4575,OK,2024-11
2024-11-24,ER,40,31,76.8,4,4,0.6,551,OK,2024-11
2024-11-24,Med-Surg,80,56,70.6,10,6,4.5,2075,OK,2024-11
2024-11-24,Surgery,30,19,62.3,4,3,4.0,2439,OK,2024-11
2024-11-24,Peds,25,13,53.2,2,3,3.3,2087,OK,2024-11
2024-11-25,ICU,20,18,88.2,3,2,6.1,4573,OK,2024-11
2024-11-25,ER,40,33,82.9,3,4,0.9,589,OK,2024-11
2024-11-25,Med-Surg,80,62,77.6,11,9,4.3,1956,OK,2024-11
2024-11-25,Surgery,30,21,71.1,3,4,3.1,2071,OK,2024-11
2024-11-25,Peds,25,15,60.2,3,3,3.3,1697,OK,2024-11
2024-11-26,ICU,20,19,92.9,3,2,6.6,4178,WARNING,2024-11
2024-11-26,ER,40,38,95.0,3,5,0.3,477,CRITICAL,2024-11
2024-11-26,Med-Surg,80,63,78.7,10,10,5.0,2084,OK,2024-11
2024-11-26,Surgery,30,21,69.9,4,3,3.5,2458,OK,2024-11
2024-11-26,Peds,25,15,59.7,3,2,2.4,2196,OK,2024-11
2024-11-27,ICU,20,19,93.7,2,3,6.1,4139,WARNING,2024-11
2024-11-27,ER,40,35,88.7,5,4,0.8,803,OK,2024-11
2024-11-27,Med-Surg,80,60,75.6,8,7,3.6,1690,OK,2024-11
2024-11-27,Surgery,30,21,70.9,4,3,2.8,2517,OK,2024-11
2024-11-27,Peds,25,15,61.6,3,3,3.0,2253,OK,2024-11
2024-11-28,ICU,20,18,87.7,2,3,6.9,4370,OK,2024-11
2024-11-28,ER,40,35,88.4,6,6,0.4,606,OK,2024-11
2024-11-28,Med-Surg,80,63,79.4,14,7,3.9,1517,OK,2024-11
2024-11-28,Surgery,30,22,72.3,3,3,2.8,2624,OK,2024-11
2024-11-28,Peds,25,16,63.2,3,3,2.8,2136,OK,2024-11
2024-11-29,ICU,20,18,91.9,3,3,5.8,4138,WARNING,2024-11
2024-11-29,ER,40,36,89.4,4,3,0.6,899,OK,2024-11
2024-11-29,Med-Surg,80,63,78.3,9,8,3.7,1939,OK,2024-11
2024-11-29,Surgery,30,21,69.5,3,3,3.1,2674,OK,2024-11
2024-11-29,Peds,25,15,60.0,3,2,2.5,2251,OK,2024-11
2024-11-30,ICU,20,17,87.2,1,2,6.4,4077,OK,2024-11
2024-11-30,ER,40,31,78.5,4,4,0.2,1044,OK,2024-11
2024-11-30,Med-Surg,80,55,69.0,8,9,3.6,1814,OK,2024-11
2024-11-30,Surgery,30,18,59.9,3,3,3.3,2391,OK,2024-11
2024-11-30,Peds,25,14,54.5,2,3,3.0,2187,OK,2024-11
2024-12-01,ICU,20,19,96.6,3,3,6.7,4095,CRITICAL,2024-12
2024-12-01,ER,40,37,91.5,5,4,0.6,1022,WARNING,2024-12
2024-12-01,Med-Surg,80,66,82.1,12,10,4.4,1595,OK,2024-12
2024-12-01,Surgery,30,22,72.5,4,4,4.1,2534,OK,2024-12
2024-12-01,Peds,25,15,62.0,3,2,3.7,1691,OK,2024-12
2024-12-02,ICU,20,20,100.0,3,3,6.4,4269,CRITICAL,2024-12
2024-12-02,ER,40,40,100.0,6,5,1.0,583,CRITICAL,2024-12
2024-12-02,Med-Surg,80,74,92.0,12,12,4.3,1721,WARNING,2024-12
2024-12-02,Surgery,30,26,85.0,4,5,3.8,2192,OK,2024-12
2024-12-02,Peds,25,17,67.6,3,3,3.9,1892,OK,2024-12
2024-12-03,ICU,20,20,100.0,2,2,7.0,3973,CRITICAL,2024-12
2024-12-03,ER,40,40,100.0,6,5,0.8,568,CRITICAL,2024-12
2024-12-03,Med-Surg,80,77,96.6,14,10,5.3,1720,CRITICAL,2024-12
2024-12-03,Surgery,30,25,83.8,5,4,3.1,2178,OK,2024-12
2024-12-03,Peds,25,19,74.5,3,3,2.3,2290,OK,2024-12
2024-12-04,ICU,20,20,100.0,3,3,5.7,4164,CRITICAL,2024-12
2024-12-04,ER,40,40,100.0,6,5,0.6,722,CRITICAL,2024-12
2024-12-04,Med-Surg,80,78,97.5,10,10,4.2,2002,CRITICAL,2024-12
2024-12-04,Surgery,30,26,85.5,4,4,4.0,2046,OK,2024-12
2024-12-04,Peds,25,17,66.8,3,3,2.3,2250,OK,2024-12
